experiment,seed,scale,image_id,target_index,center_error_sq,center_error_l2,size_error_l1,size_error_relative,matched_iou,label_correct
baseline,42,small,2940,3,0.0001422097411705181,0.011925172992050648,0.007104065269231796,0.10007116198539734,0.6417264342308044,0
baseline,42,large,2940,0,0.0002002130204346031,0.014149664901196957,0.024302124977111816,0.04373638331890106,0.88951575756073,0
baseline,42,large,2940,6,4.5029722969047725e-05,0.006710418965667486,0.06078517436981201,0.11130430549383163,0.8993189930915833,1
baseline,42,medium,2940,5,1.154480742115993e-05,0.003397765103727579,0.00786040723323822,0.09490162879228592,0.8897267580032349,0
baseline,42,medium,2940,4,0.00029780814656987786,0.017257118597626686,0.003343883901834488,0.04165029525756836,0.49972230195999146,0
baseline,42,small,2940,2,0.00015459314454346895,0.012433549389243126,0.04993660748004913,0.9469152688980103,0.46978387236595154,0
baseline,42,large,4100,0,0.006010382901877165,0.07752665877342224,0.018755733966827393,0.06009243056178093,0.6324803233146667,0
baseline,42,large,2953,0,0.003652361687272787,0.060434773564338684,0.012820646166801453,0.05677119642496109,0.7218116521835327,0
baseline,42,large,2953,1,0.0017429061699658632,0.041748128831386566,0.0262356698513031,0.05731465667486191,0.8300700187683105,0
baseline,42,large,2953,3,0.0006039241561666131,0.024574868381023407,0.02034255862236023,0.04562077671289444,0.865486741065979,0
baseline,42,large,2953,2,0.003449844429269433,0.058735378086566925,0.006454586982727051,0.029572417959570885,0.7704162001609802,0
baseline,42,medium,2953,4,0.0001803290651878342,0.013428665697574615,0.028861641883850098,0.1828230768442154,0.8004906177520752,0
baseline,42,large,8933,0,0.00687854690477252,0.08293700218200684,0.1819351613521576,0.5399128198623657,0.5691993832588196,0
baseline,42,medium,8933,2,0.0005512789939530194,0.02347933128476143,0.07726442068815231,0.6022297143936157,0.48839616775512695,1
baseline,42,medium,8933,1,0.004797410219907761,0.06926333904266357,0.02868056297302246,0.26014459133148193,0.22835220396518707,0
baseline,42,large,763,0,0.0004961046506650746,0.022273406386375427,0.06844508647918701,0.12235557287931442,0.8880228996276855,0
baseline,42,small,754,1,0.0010899922344833612,0.03301503136754036,0.029055260121822357,0.6943573951721191,0.21006017923355103,0
baseline,42,medium,754,2,0.006720339879393578,0.08197768032550812,0.1093328446149826,0.9428302645683289,0.2479049265384674,0
baseline,42,small,754,3,0.0006016763509251177,0.024529092013835907,0.011211812496185303,0.1878451108932495,0.36573129892349243,0
baseline,42,medium,754,0,8.750569577387068e-06,0.0029581361450254917,0.04404255747795105,0.20778343081474304,0.8244426250457764,0
baseline,42,large,9942,1,0.0011456587817519903,0.03384758159518242,0.013681113719940186,0.016443651169538498,0.905152440071106,1
baseline,42,large,9942,2,0.00044347529183141887,0.021058853715658188,0.008008360862731934,0.014132726937532425,0.9096673130989075,1
baseline,42,large,9942,0,0.000559334410354495,0.02365025132894516,0.07798290252685547,0.15496110916137695,0.8492536544799805,1
baseline,42,large,2567,0,4.4342019123178034e-07,0.0006658980273641646,0.030217409133911133,0.03785916417837143,0.9624783396720886,0
baseline,42,large,9869,0,5.50261938769836e-06,0.0023457661736756563,0.045379638671875,0.05655040591955185,0.9441798329353333,1
baseline,42,large,5579,1,0.0027565360069274902,0.05250272527337074,0.05008840560913086,0.11648625135421753,0.6514813899993896,0
baseline,42,large,5579,0,0.0020065228454768658,0.0447942279279232,0.009685158729553223,0.034820541739463806,0.6101813316345215,0
baseline,42,medium,4464,2,0.00021740702504757792,0.014744728803634644,0.033428870141506195,0.29466497898101807,0.6711208820343018,0
baseline,42,large,4464,1,7.366593490587547e-05,0.008582886308431625,0.014697551727294922,0.03853388503193855,0.9250519871711731,1
baseline,42,large,4464,0,1.2715740012936294e-05,0.0035659135319292545,0.027456432580947876,0.07027430832386017,0.9170064330101013,0
baseline,42,large,4020,2,0.0011384958634153008,0.033741604536771774,0.01808890700340271,0.05353165790438652,0.7958306074142456,0
baseline,42,large,4020,0,0.0010381925385445356,0.0322209969162941,0.05649346113204956,0.2158515900373459,0.6984601616859436,1
baseline,42,medium,4020,1,0.0004396046278998256,0.020966749638319016,0.0906413123011589,1.1935300827026367,0.4071379005908966,1
baseline,42,large,3116,0,0.0046941847540438175,0.06851412355899811,0.06513500213623047,0.08472540974617004,0.7874017953872681,1
baseline,42,small,865,6,0.0001201069972012192,0.01095933374017477,0.022128045558929443,0.8527005314826965,0.45907914638519287,0
baseline,42,medium,865,1,0.0003073505067732185,0.017531415447592735,0.03806118667125702,0.29998329281806946,0.6957365274429321,1
baseline,42,large,865,8,0.0006800161791034043,0.026077119633555412,0.038783058524131775,0.11388605833053589,0.7919018864631653,1
baseline,42,medium,865,5,5.7558896514819935e-05,0.007586758118122816,0.018944039940834045,0.13155582547187805,0.7948334217071533,0
baseline,42,large,865,4,3.8085348933236673e-05,0.00617133267223835,0.03910443186759949,0.1408957540988922,0.8744136691093445,1
baseline,42,medium,865,3,2.840294473571703e-05,0.005329441279172897,0.07460623234510422,0.3877076506614685,0.7018818259239197,1
baseline,42,medium,865,2,0.00014744381769560277,0.012142644263803959,0.027954667806625366,0.1208663210272789,0.8571006655693054,1
baseline,42,large,865,0,0.00030196894658729434,0.017377253621816635,0.03698274493217468,0.1835949569940567,0.7908890843391418,0
baseline,42,large,865,7,4.359998456493486e-06,0.002088060835376382,0.009500205516815186,0.014589940197765827,0.9809361100196838,1
baseline,42,small,2845,4,0.0003833004448097199,0.019578060135245323,0.06414417922496796,1.444111943244934,0.3209429681301117,0
baseline,42,small,2845,0,0.0005799319478683174,0.024081775918602943,0.0391397550702095,0.8881915807723999,0.40837860107421875,0
baseline,42,large,2845,1,0.0002858988009393215,0.016908541321754456,0.04733312129974365,0.19090279936790466,0.8266499042510986,0
baseline,42,small,2845,3,0.00014752343122381717,0.012145922519266605,0.12178773432970047,2.79425048828125,0.1748882383108139,0
baseline,42,medium,2845,2,0.0006832602666690946,0.02613924816250801,0.033143267035484314,0.44407930970191956,0.4365089535713196,0
baseline,42,small,2845,5,0.0006661620573140681,0.025810115039348602,0.12382517755031586,2.9591994285583496,0.16400331258773804,0
baseline,42,small,9537,0,0.014668970368802547,0.12111552804708481,0.009488079696893692,0.11146228015422821,0.0,1
baseline,42,large,9537,1,0.0006343767163343728,0.02518683671951294,0.031421124935150146,0.047247257083654404,0.9222345352172852,0
baseline,42,large,5146,8,2.278229294461198e-05,0.0047730798833072186,0.021041467785835266,0.09514238685369492,0.912351667881012,1
baseline,42,large,5146,1,0.00013727515761274844,0.01171644777059555,0.07788990437984467,0.2546270489692688,0.7812561988830566,0
baseline,42,large,5146,9,8.595951658207923e-05,0.00927143543958664,0.03771562874317169,0.1345747411251068,0.8795568943023682,1
baseline,42,large,5146,2,2.127434709109366e-05,0.004612412303686142,0.032220423221588135,0.16120672225952148,0.8453660607337952,0
baseline,42,large,5146,0,7.793936674715951e-05,0.008828327059745789,0.0647629052400589,0.2971249222755432,0.7014164924621582,0
baseline,42,large,5146,3,0.0004180927062407136,0.020447315648198128,0.013232395052909851,0.041172467172145844,0.75913006067276,0
baseline,42,large,5146,5,2.322755790373776e-06,0.0015240589855238795,0.02607940137386322,0.05363806337118149,0.9484601616859436,1
baseline,42,large,5146,7,0.00023714221606496722,0.015399422496557236,0.014585569500923157,0.04927074909210205,0.896425724029541,1
baseline,42,large,5146,4,0.0002781983057502657,0.016679277643561363,0.035474032163619995,0.13633084297180176,0.8553294539451599,0
baseline,42,large,5146,6,0.0001745682384353131,0.013212427496910095,0.05187273025512695,0.17126938700675964,0.8344728350639343,1
baseline,42,medium,4585,11,5.112448343425058e-05,0.007150138728320599,0.07067784667015076,1.0710455179214478,0.44697853922843933,0
baseline,42,small,4585,10,0.004538672044873238,0.06736966967582703,0.05796712636947632,1.0583863258361816,0.06491124629974365,0
baseline,42,small,4585,9,3.8826707168482244e-05,0.0062311082147061825,0.01538177952170372,0.2895814776420593,0.7426591515541077,0
baseline,42,small,4585,8,0.0011130983475595713,0.03336312994360924,0.045694500207901,1.023810625076294,0.3207455277442932,0
baseline,42,medium,4585,3,0.00341413589194417,0.05843060836195946,0.06428684294223785,0.6704555153846741,0.2742662727832794,0
baseline,42,small,4585,6,0.0001377730368403718,0.011737676337361336,0.04534114524722099,0.8326094746589661,0.5124719142913818,0
baseline,42,small,4585,12,0.0004054433957207948,0.020135624334216118,0.05304691195487976,1.053112268447876,0.39405545592308044,0
baseline,42,medium,4585,0,0.0001730894873617217,0.013156347908079624,0.02663879096508026,0.1689734011888504,0.8001759648323059,0
baseline,42,medium,4585,2,0.00028127446421422064,0.016771238297224045,0.04940159618854523,0.34774649143218994,0.6954026818275452,0
baseline,42,small,4585,7,0.0001092497623176314,0.010452261194586754,0.07051864266395569,1.5778321027755737,0.37591037154197693,0
baseline,42,medium,4585,1,1.5637588148820214e-05,0.003954438958317041,0.02392977476119995,0.16430626809597015,0.8546111583709717,0
baseline,42,medium,4585,5,0.0009143893839791417,0.03023887239396572,0.023669525980949402,0.2893266975879669,0.374586284160614,0
baseline,42,medium,4585,4,0.00011447156430222094,0.010699138045310974,0.01848398894071579,0.19017210602760315,0.7105956077575684,0
baseline,42,medium,5239,1,0.033248305320739746,0.18234117329120636,0.0829152911901474,1.1586596965789795,0.02716582641005516,1
baseline,42,large,5239,0,0.0011844472028315067,0.034415800124406815,0.06351011991500854,0.19078892469406128,0.777836263179779,1
baseline,42,medium,5239,2,0.0002999493444804102,0.017319045960903168,0.04083341360092163,0.5713380575180054,0.5560317635536194,1
baseline,42,small,5239,3,1.7678068616078235e-05,0.004204529337584972,0.11624521017074585,2.1547250747680664,0.24936072528362274,1
baseline,42,large,3145,0,0.0001668477343628183,0.012916955165565014,0.008202314376831055,0.011784304864704609,0.9579805731773376,1
baseline,42,large,3145,1,0.001122923451475799,0.03351005166769028,0.015539467334747314,0.03703397139906883,0.8791004419326782,1
baseline,42,medium,2520,4,6.999728066148236e-05,0.008366437628865242,0.024086441844701767,0.1393580585718155,0.8740089535713196,1
baseline,42,small,2520,2,0.00015728642756585032,0.012541388161480427,0.03918395936489105,0.4978426694869995,0.6019870638847351,0
baseline,42,small,2520,1,0.0001201531122205779,0.010961437597870827,0.0519634373486042,0.8942870497703552,0.4780225455760956,0
baseline,42,medium,2520,3,5.802601663162932e-05,0.007617481052875519,0.01866990327835083,0.1197102814912796,0.8786117434501648,1
baseline,42,medium,2520,0,0.00037960559711791575,0.019483469426631927,0.02792602777481079,0.09485112875699997,0.7774273157119751,0
baseline,42,large,7256,0,0.0002921040286310017,0.0170910507440567,0.043226540088653564,0.19248786568641663,0.8071543574333191,0
baseline,42,large,7256,1,0.00015915172116365284,0.012615534476935863,0.051257357001304626,0.2090485692024231,0.8134408593177795,1
baseline,42,large,7256,2,0.00031395157566294074,0.01771867834031582,0.011371083557605743,0.04479944705963135,0.7630856037139893,1
shared_detach,42,medium,6381,10,5.142443114891648e-05,0.007171082776039839,0.01483924686908722,0.13496452569961548,0.8058944344520569,1
shared_detach,42,medium,6381,5,0.00023313109704758972,0.015268631279468536,0.02137596160173416,0.10151737183332443,0.8643425107002258,1
shared_detach,42,large,6381,12,2.478313399478793e-05,0.004978266078978777,0.09740561246871948,0.16284728050231934,0.8565233945846558,0
shared_detach,42,medium,6381,15,0.00023271313693840057,0.015254938043653965,0.01453031599521637,0.08707433938980103,0.7384657263755798,1
shared_detach,42,small,6381,0,0.00025163189275190234,0.015862910076975822,0.023686498403549194,0.2059047967195511,0.5952818989753723,0
shared_detach,42,medium,6381,4,0.00012929733202327043,0.011370898224413395,0.010689549148082733,0.11861374974250793,0.7334607243537903,1
shared_detach,42,medium,6381,13,0.00049199303612113,0.022180916741490364,0.09684619307518005,0.4600735306739807,0.592953085899353,0
shared_detach,42,medium,6381,9,0.0006274626939557493,0.025049205869436264,0.0479876771569252,0.2608374059200287,0.743480920791626,1
shared_detach,42,large,6381,7,0.00017533666687086225,0.013241475448012352,0.038857877254486084,0.22644338011741638,0.7376492619514465,1
shared_detach,42,large,6381,3,0.00016027739911805838,0.01266007125377655,0.051378607749938965,0.20250657200813293,0.805508553981781,1
shared_detach,42,large,6381,2,0.0006425480241887271,0.02534853108227253,0.0491456538438797,0.1482517272233963,0.8304560780525208,1
shared_detach,42,small,6381,11,9.127726661972702e-05,0.009553913958370686,0.0038920454680919647,0.11097431182861328,0.6956183910369873,1
shared_detach,42,medium,6381,16,9.393801155965775e-05,0.009692162275314331,0.016331516206264496,0.17789041996002197,0.7505732178688049,1
shared_detach,42,large,6381,14,0.0007014052825979888,0.026484057307243347,0.10494165122509003,0.45855677127838135,0.6408872604370117,1
shared_detach,42,large,6381,6,7.836887380108237e-05,0.008852619677782059,0.02668479084968567,0.16936685144901276,0.821475088596344,1
shared_detach,42,large,6381,1,4.495310349739157e-05,0.006704707629978657,0.021196693181991577,0.08319328725337982,0.9034742116928101,1
shared_detach,42,small,6381,8,1.69487320818007e-05,0.004116883967071772,0.006219115108251572,0.12014485895633698,0.8267545700073242,1
shared_detach,42,medium,4537,5,3.9816382923163474e-05,0.006310022436082363,0.014032527804374695,0.10277515649795532,0.8956184387207031,0
shared_detach,42,large,4537,4,0.0003522007609717548,0.018767012283205986,0.086893230676651,0.3217117488384247,0.7388446927070618,0
shared_detach,42,large,4537,1,5.669883466907777e-05,0.007529862690716982,0.018777966499328613,0.0695943757891655,0.9068005681037903,0
shared_detach,42,large,4537,0,0.00012021239672321826,0.010964141227304935,0.009612500667572021,0.02211949974298477,0.9373504519462585,0
shared_detach,42,medium,4537,3,0.0020934385247528553,0.04575410857796669,0.09739215672016144,0.6030181646347046,0.5185341238975525,0
shared_detach,42,large,4537,6,5.049333049100824e-05,0.007105865981429815,0.07376034557819366,0.45466676354408264,0.6870449781417847,1
shared_detach,42,large,4537,2,0.00019405638158787042,0.013930412009358406,0.04883962869644165,0.1388242095708847,0.8729104399681091,0
shared_detach,42,large,9896,0,0.000837016268633306,0.028931234031915665,0.018311649560928345,0.04189455136656761,0.8503255248069763,0
shared_detach,42,large,7223,0,0.0004578105581458658,0.021396508440375328,0.03600585460662842,0.04544704034924507,0.9250966310501099,1
shared_detach,42,large,1977,0,5.253176641417667e-05,0.0072478801012039185,0.04401308298110962,0.07292579114437103,0.930927038192749,0
shared_detach,42,large,5606,1,0.004916080739349127,0.07011476904153824,0.12781625986099243,0.26867401599884033,0.6847255825996399,1
shared_detach,42,medium,5606,3,0.0010566191049292684,0.03250567987561226,0.0028783828020095825,0.02688981406390667,0.6171293258666992,1
shared_detach,42,large,5606,2,0.008142130449414253,0.09023375809192657,0.08732390403747559,0.1285688728094101,0.7343843579292297,1
shared_detach,42,medium,5606,4,0.0007118892390280962,0.02668125182390213,0.03242462873458862,0.3060459792613983,0.5347108840942383,1
shared_detach,42,large,5606,0,0.00027996994322165847,0.01673230156302452,0.01559033989906311,0.09839966893196106,0.8065677285194397,0
shared_detach,42,large,8368,1,0.00010330146324122325,0.010163732804358006,0.02944934368133545,0.04662710428237915,0.9382587671279907,1
shared_detach,42,large,8368,0,0.007547101937234402,0.08687406033277512,0.4136594831943512,0.4592530429363251,0.5265377163887024,0
shared_detach,42,medium,6852,2,8.950271148933098e-05,0.009460587054491043,0.11462381482124329,0.7396913766860962,0.5496444702148438,1
shared_detach,42,large,6852,1,0.00023541541304439306,0.015343252569437027,0.037073761224746704,0.1317186951637268,0.8475506901741028,1
