experiment,seed,checkpoint_epoch,image_id,scale,query_index,target_index,target_area_pixels,center_error_x,center_error_y,center_error_l1,covariance_error_l1,predicted_var_x,predicted_var_y,target_var_x,target_var_y,off_diagonal_abs,valid_attention_mass
moment_guided,42,7,1918,large,47,0,11980.802734375,0.025096893310546875,0.0074980854988098145,0.03259497880935669,0.0064342692494392395,0.002203940413892269,0.016697803512215614,0.0012979204766452312,0.021845337003469467,0.0001903578086057678,0.9778575897216797
moment_guided,42,7,4405,large,88,2,24863.619140625,0.1376311182975769,0.027931272983551025,0.16556239128112793,0.015369289554655552,0.011269770562648773,0.011060157790780067,0.008133231662213802,0.019040334969758987,0.0021262867376208305,0.9434856176376343
moment_guided,42,7,4405,large,134,3,22764.623046875,0.010775774717330933,0.007259488105773926,0.01803526282310486,0.008860300295054913,0.007573360111564398,0.006748547777533531,0.01056449394673109,0.012288002297282219,0.00016485598462168127,0.922612190246582
moment_guided,42,7,4405,large,165,0,58219.6015625,0.031505703926086426,0.012448728084564209,0.043954432010650635,0.03743540495634079,0.01744849607348442,0.009552381932735443,0.03826743736863136,0.02218799851834774,0.001990423072129488,0.8128230571746826
moment_guided,42,7,4405,large,218,1,39929.88671875,0.11134728789329529,0.0021899938583374023,0.11353728175163269,0.02730158157646656,0.007443765178322792,0.010251869447529316,0.01331324502825737,0.029999997466802597,0.0008419862133450806,0.9087108373641968
moment_guided,42,7,8443,large,271,0,26696.0,0.0355762243270874,0.008992701768875122,0.044568926095962524,0.015716716647148132,0.0015027550980448723,0.0066492753103375435,0.011781333014369011,0.011515128426253796,0.0002861424582079053,0.9419585466384888
moment_guided,42,7,6654,large,13,2,20591.998046875,0.01401817798614502,0.020028769969940186,0.034046947956085205,0.005352507345378399,0.003926834091544151,0.01412961632013321,0.006816332694143057,0.015583149157464504,0.0005047380109317601,0.921297013759613
moment_guided,42,7,6654,large,149,0,102530.9921875,0.0012517273426055908,0.028539597988128662,0.029791325330734253,0.022417720407247543,0.0406578928232193,0.0435057207942009,0.06134698912501335,0.04292656108736992,0.0005747319082729518,0.8918797969818115
moment_guided,42,7,6654,large,174,1,20881.001953125,0.018492773175239563,0.011546462774276733,0.030039235949516296,0.008283175528049469,0.004358323756605387,0.01744169555604458,0.008216334506869316,0.013293325901031494,0.00013839727034792304,0.8545498847961426
moment_guided,42,7,1938,large,118,0,165114.6875,0.05946889519691467,0.018819034099578857,0.07828792929649353,0.07180386781692505,0.03675391897559166,0.04698813706636429,0.06531792879104614,0.08244682848453522,0.003890580963343382,0.7802654504776001
moment_guided,42,7,6190,large,94,0,77740.0,0.005718261003494263,0.030960500240325928,0.03667876124382019,0.05061699450016022,0.015071524307131767,0.0204234067350626,0.0380813330411911,0.0452861413359642,0.0013722251169383526,0.9270726442337036
moment_guided,42,7,5214,large,284,0,150491.078125,0.06538599729537964,0.015522658824920654,0.08090865612030029,0.06322876363992691,0.04258529841899872,0.03461102396249771,0.05574483424425125,0.07774356007575989,0.0034683458507061005,0.7876210808753967
moment_guided,42,7,6020,medium,68,1,4000.0,0.013229545205831528,0.013985157012939453,0.02721470221877098,0.004961187485605478,0.0018242726800963283,0.011671976186335087,0.0003413333906792104,0.009259260259568691,0.0005327661638148129,0.870358943939209
moment_guided,42,7,6020,large,94,0,107520.015625,0.037381768226623535,0.03172016143798828,0.06910192966461182,0.051593318581581116,0.046269532293081284,0.02218244969844818,0.07680000364780426,0.02973392978310585,0.006755684968084097,0.7498342990875244
moment_guided,42,7,9192,large,78,0,104720.0234375,0.011958658695220947,0.04602739214897156,0.057986050844192505,0.0152010228484869,0.033556438982486725,0.047606222331523895,0.03853334113955498,0.056215714663267136,0.0008073144126683474,0.8867219686508179
moment_guided,42,7,849,large,153,0,25420.9921875,0.005935162305831909,0.0499931275844574,0.05592828989028931,0.04228045046329498,0.00970629695802927,0.012268477119505405,0.018064189702272415,0.045861512422561646,0.00016476152813993394,0.9021776914596558
moment_guided,42,7,3003,medium,203,3,2803.199951171875,0.0001781955361366272,0.07232919335365295,0.07250738888978958,0.002644761698320508,0.0008497072267346084,0.0029350309632718563,0.0003413333906792104,0.0045474134385585785,0.0002620027225930244,0.9311729669570923
moment_guided,42,7,3003,medium,211,2,6858.60107421875,0.006203547120094299,0.14279919862747192,0.14900274574756622,0.006543797440826893,0.000669018249027431,0.010631055571138859,0.001680333516560495,0.00552981486544013,0.00021562071924563497,0.9516303539276123
moment_guided,42,7,3003,large,220,0,21472.201171875,0.007555365562438965,0.00761789083480835,0.015173256397247314,0.012189611792564392,0.0017763887299224734,0.006371325813233852,0.007600333075970411,0.011982723139226437,0.0003771347983274609,0.9499566555023193
moment_guided,42,7,3003,large,287,1,23173.19921875,0.002734363079071045,0.02308395504951477,0.025818318128585815,0.012011457234621048,0.002176314126700163,0.00942314974963665,0.008216330781579018,0.01291008573025465,0.0012422524159774184,0.9323587417602539
moment_guided,42,7,7900,large,37,1,184635.015625,0.0017403364181518555,0.08618402481079102,0.08792436122894287,0.06452721357345581,0.06209784001111984,0.05287737771868706,0.08167500793933868,0.08244682848453522,0.007690295577049255,0.7288156151771545
moment_guided,42,7,7900,large,179,0,23769.001953125,0.00800091028213501,0.0026308298110961914,0.010631740093231201,0.007229895796626806,0.0027005583979189396,0.01393701322376728,0.00644033495336771,0.01732800155878067,4.9565376684768125e-05,0.9115716218948364
moment_guided,42,7,8095,large,98,1,45162.0,0.0009025037288665771,0.025195002555847168,0.026097506284713745,0.03557803854346275,0.02118309959769249,0.013202409259974957,0.049665339291095734,0.008112000301480293,0.001002694945782423,0.8214603066444397
moment_guided,42,7,8095,medium,122,0,4480.0009765625,0.008284807205200195,0.017323702573776245,0.02560850977897644,0.010196217335760593,0.0009156662272289395,0.0055699339136481285,0.005461332853883505,0.0007259263657033443,0.00040327158058062196,0.9300395846366882
moment_guided,42,7,3781,large,198,1,76472.0,0.012788176536560059,0.01952075958251953,0.03230893611907959,0.040915824472904205,0.010002332739531994,0.029395250603556633,0.019521331414580345,0.05917392671108246,0.0008090748451650143,0.8482325077056885
moment_guided,42,7,3781,large,209,0,84234.0234375,0.002999931573867798,0.06799972057342529,0.07099965214729309,0.05441203713417053,0.007268552668392658,0.016021450981497765,0.03060300648212433,0.04579794034361839,0.0006505456985905766,0.8496235013008118
moment_guided,42,7,3781,medium,237,2,2114.99951171875,0.009379595518112183,0.004633843898773193,0.014013439416885376,0.0037337695248425007,0.0007314017275348306,0.0046506281942129135,0.000736333429813385,0.0011999993585050106,0.0001391044643241912,0.9607216119766235
moment_guided,42,7,5588,large,239,0,10413.0009765625,0.007039666175842285,0.02400726079940796,0.031046926975250244,0.004472074098885059,0.0013245251029729843,0.004568086937069893,0.004563000053167343,0.004693926312029362,0.000553879770450294,0.9192988872528076
moment_guided,42,7,8628,medium,82,1,4952.25,0.04116055369377136,0.09823760390281677,0.13939815759658813,0.008758011274039745,0.0028574923053383827,0.00967168714851141,0.001680333516560495,0.0028830000665038824,0.0003960829053539783,0.9593150615692139
moment_guided,42,7,8628,large,127,2,102375.0078125,0.0014940500259399414,0.0764763355255127,0.07797038555145264,0.05427359417080879,0.02642994001507759,0.014736473560333252,0.046875014901161194,0.04416533559560776,0.002199827926233411,0.8017935752868652
moment_guided,42,7,8628,large,223,3,76125.0,0.0288580060005188,0.021836966276168823,0.05069497227668762,0.04752546548843384,0.01072266511619091,0.021284887567162514,0.02083333395421505,0.05494534224271774,0.0018771702889353037,0.8300389647483826
moment_guided,42,7,8628,large,229,0,16302.001953125,0.004069268703460693,0.014865070581436157,0.01893433928489685,0.006085454486310482,0.003334960201755166,0.007358681410551071,0.007701334543526173,0.006816334091126919,0.0005883664125576615,0.9672762155532837
moment_guided,42,7,5314,large,179,0,128934.015625,0.027361392974853516,0.2059415876865387,0.2333029806613922,0.06928654760122299,0.04647776111960411,0.02320791594684124,0.0813453420996666,0.04036800563335419,0.00862943846732378,0.6933292150497437
moment_guided,42,7,8292,small,107,3,302.39971923828125,0.025115787982940674,0.029791921377182007,0.05490770936012268,0.008443919941782951,0.0014118119142949581,0.007123956456780434,0.00015551976684946567,0.00011614811955951154,8.990955393528566e-05,0.9668947458267212
moment_guided,42,7,8292,small,129,5,47.999935150146484,0.008174121379852295,0.01802763342857361,0.026201754808425903,0.006825202144682407,0.0014214224647730589,0.004619048908352852,2.133329508069437e-05,2.1333316908567213e-05,0.00041369872633367777,0.9711191654205322
moment_guided,42,7,8292,medium,149,1,1240.7999267578125,0.014193028211593628,0.000348508358001709,0.014541536569595337,0.008296064101159573,0.0018748851725831628,0.007287603337317705,0.0002323199005331844,0.0013090375578030944,0.0003374667721800506,0.9647720456123352
moment_guided,42,7,8292,small,187,4,83.19999694824219,0.0004470348358154297,0.03403347730636597,0.034480512142181396,0.004506865981966257,0.0007426763768307865,0.003813456278294325,3.605331585276872e-05,3.792593997786753e-05,1.2356363185972441e-05,0.9659883975982666
moment_guided,42,7,8292,small,220,2,464.0001220703125,0.017386913299560547,0.04021584987640381,0.057602763175964355,0.004708955064415932,0.0008903867565095425,0.003496916498988867,0.00017941350233741105,0.0002370369475102052,0.00036905109300278127,0.9659261703491211
moment_guided,42,7,8292,medium,223,0,1165.6002197265625,0.011478811502456665,0.009698331356048584,0.02117714285850525,0.005202175118029118,0.0009276870987378061,0.0044096121564507484,0.00047125350101850927,0.0005694815772585571,0.0004528056597337127,0.9228010177612305
moment_guided,42,7,8338,large,253,0,35103.2265625,0.005376577377319336,0.08285681903362274,0.08823339641094208,0.1073683574795723,0.06593818217515945,0.06276329606771469,0.07084032893180847,0.017119556665420532,0.02841123752295971,0.7320550680160522
moment_guided,42,7,6949,large,141,0,106319.9921875,0.10227435827255249,0.016222834587097168,0.11849719285964966,0.06140856444835663,0.024433402344584465,0.03489670902490616,0.06541632115840912,0.04328653961420059,0.006017909850925207,0.907659649848938
moment_guided,42,7,7154,large,263,0,60730.67578125,0.04043233394622803,0.03458702564239502,0.07501935958862305,0.060214705765247345,0.009005489759147167,0.02143937163054943,0.009810439310967922,0.07426133751869202,0.003293896559625864,0.8272640109062195
moment_guided,42,7,5940,large,112,4,28435.0,0.0158119797706604,0.0170707106590271,0.0328826904296875,0.024197589606046677,0.0014086184091866016,0.012304750271141529,0.004880333319306374,0.03290116786956787,6.472836685134098e-05,0.9216753244400024
moment_guided,42,7,5940,large,177,0,47429.99609375,0.014253020286560059,0.037998974323272705,0.052251994609832764,0.03895696997642517,0.004797711037099361,0.024039341136813164,0.007803000044077635,0.05725308880209923,0.001368966419249773,0.8015940189361572
moment_guided,42,7,5940,large,217,1,34048.0,0.020616978406906128,0.026185572147369385,0.04680255055427551,0.01002943143248558,0.003519197925925255,0.025739550590515137,0.007701333146542311,0.029893143102526665,0.000846851384267211,0.9062023162841797
moment_guided,42,7,5940,large,218,3,34163.99609375,0.016944944858551025,0.026729047298431396,0.04367399215698242,0.023326709866523743,0.003035322530195117,0.01348505076020956,0.007105333264917135,0.03262174874544144,6.0001606470905244e-05,0.9194477796554565
moment_guided,42,7,5940,large,279,5,22047.99609375,0.012271285057067871,0.011252403259277344,0.023523688316345215,0.018764900043606758,0.001426432398147881,0.011377341113984585,0.0036053319927304983,0.02677609771490097,0.0005936219240538776,0.9256575107574463
moment_guided,42,7,5940,large,283,2,18687.998046875,0.0026497244834899902,0.008281230926513672,0.010930955410003662,0.014388109557330608,0.000863437307998538,0.0036723478697240353,0.005461332853883505,0.012699343264102936,0.00038160939584486187,0.9272903203964233
moment_guided,42,7,851,large,39,1,34375.8671875,0.01435956358909607,0.06707805395126343,0.0814376175403595,0.02808120846748352,0.002444471465423703,0.018678728491067886,0.005525396671146154,0.04224534332752228,0.0007168342708609998,0.884006142616272
moment_guided,42,7,851,large,118,0,54493.5703125,0.017171114683151245,0.02971595525741577,0.04688706994056702,0.024953581392765045,0.013689916580915451,0.012516733258962631,0.029883161187171936,0.019629038870334625,0.0008240157621912658,0.862584114074707
moment_guided,42,7,2047,medium,220,0,3357.441650390625,0.04694944620132446,0.021033942699432373,0.06798338890075684,0.005501728504896164,0.0013812665129080415,0.004566501826047897,0.0024653340224176645,0.0009031837689690292,0.0003771716437768191,0.9661998748779297
moment_guided,42,7,6404,medium,264,0,1637.9998779296875,0.03119218349456787,0.026718199253082275,0.057910382747650146,0.004363093059509993,0.0031466626096516848,0.002716177375987172,0.0014355474850162864,0.0005069997860118747,0.0002214001287939027,0.910027265548706
moment_guided,42,7,7536,large,121,1,76635.0078125,0.013632029294967651,0.026571989059448242,0.040204018354415894,0.032871752977371216,0.02318003587424755,0.020934637635946274,0.05148301273584366,0.022533338516950607,0.0014850366860628128,0.8119968175888062
moment_guided,42,7,7536,large,140,0,49151.99609375,0.031801462173461914,0.025790154933929443,0.05759161710739136,0.01038910448551178,0.017579210922122,0.021944019943475723,0.02184533141553402,0.021845337003469467,0.0030121507588773966,0.9564893841743469
moment_guided,42,7,8252,large,251,0,52700.00390625,0.008687496185302734,0.01068723201751709,0.019374728202819824,0.047188449651002884,0.02259598672389984,0.015658244490623474,0.060208335518836975,0.009111705236136913,0.0015147810336202383,0.9430112838745117
moment_guided,42,7,1206,large,43,0,39797.8203125,0.021792054176330566,0.0055165886878967285,0.027308642864227295,0.02980901300907135,0.0018643108196556568,0.0254647396504879,0.0063652037642896175,0.049152009189128876,0.0008104248554445803,0.9047058820724487
moment_guided,42,7,1206,large,216,1,10709.4833984375,0.003718137741088867,0.008421659469604492,0.01213979721069336,0.002569709438830614,0.0019325453322380781,0.019394150003790855,0.0011050703469663858,0.020501336082816124,0.0003175242163706571,0.9085025787353516
moment_guided,42,7,4121,large,123,1,19328.0,0.0026853084564208984,0.00047016143798828125,0.0031554698944091797,0.010523535311222076,0.0014371562283486128,0.011118208989501,0.005461335182189941,0.017238378524780273,0.000189593352843076,0.9505712985992432
